,stamp,walk,mu_x,mu_y,mu_z,mu_rms,sigma_x,sigma_y,sigma_z,sigma_rms,speed
38,1525280497.51,473-1,-333.17333333333335,-32.446666666666665,-55.28,197.4848905210347,34.44081816036831,36.973600792397214,23.279782358661926,20.062020899241723,0.008406501
39,1525280751.01,473-1,-330.3066666666667,-24.946666666666665,-47.1,195.25264257181945,51.578412366243136,40.74469890536545,27.28705431763081,29.650763749750617,0.0088401697
40,1525280521.01,473-1,-329.42,-50.3,-46.39,195.97445295881596,39.01824701341668,40.72210701817871,19.321953834951575,22.625585535541678,0.0093759376
41,1530256364.01,481-1,-336.2497297297297,23.98054054054054,-39.001621621621624,195.93946983458835,2.9814403253193875,2.706079188176259,3.1085753350347543,1.7436677311289615,0.0094641817
42,1525940838.01,145-1,-316.226,-80.184,62.178,192.80260776305647,22.087845616990332,23.186033382189315,25.485727692180973,12.259843926342418,0.0099009901
43,1530256181.51,481-1,-325.23,33.95764705882353,23.82470588235294,197.57115249721323,41.34549602044295,32.62255580736801,89.96970654337908,20.497477007374297,0.0100154524
44,1528363131.01,806-1,-339.0586666666667,20.941333333333333,-14.778666666666666,199.47686527603915,94.8436356583239,39.61936258391286,47.692826276309205,55.02812409911054,0.0100556931
45,1525278226.01,733-2,-294.154375,29.04125,163.54,196.81198094939123,39.09660206922553,29.62308303397032,40.15021357352903,25.355903910327868,0.0103135314
46,1530257409.01,481-2,283.3957142857143,64.79,55.92785714285714,195.84908765349576,107.78252831606837,97.43449176607986,93.34427717392458,28.23657470387719,0.0103675289
47,1526570838.01,969-2,-322.3457142857143,31.677142857142858,96.78142857142858,196.41351242971407,23.062967754229998,29.717984797226134,21.262762841960818,11.679132460183718,0.0104587924
48,1528363400.01,806-1,-341.56,16.51142857142857,3.9371428571428573,201.43564360800707,68.81225472254201,42.51041735473165,59.156079681342206,41.88917985578003,0.0107619458
49,1527698311.51,915-1,-317.4539393939394,22.741818181818182,115.8739393939394,196.4120261425005,10.71048762135679,20.903298486203308,22.476031400393467,3.862043570061908,0.0109403206
50,1525278447.51,733-2,-261.28896551724137,84.15103448275862,198.2041379310345,197.36457173580288,42.21514619061931,36.29146307374905,40.29653510536874,28.88412176628669,0.0113804484
51,1530256170.01,481-1,6.914929577464789,-24.800281690140846,32.234084507042255,204.19852548291752,280.2119893227387,160.28560372186905,163.6997478860755,50.39389571975614,0.011786893
52,1525281574.01,473-2,-322.0509090909091,-38.096363636363634,-91.72363636363636,195.6008976157176,21.183852106796934,30.23654900724898,16.92271162063104,12.269143500208646,0.0120324532
53,1531321791.01,181-2,3.53,301.86,-92.38,192.77253020911155,30.236883106563738,44.98311238676132,100.04456806843635,19.398494703897754,0.0123762376
54,1530257376.01,481-2,-74.27555555555556,145.59166666666667,-56.63444444444445,203.18982295175283,175.16310070021453,134.24562247156413,232.20277472794805,53.80541171961099,0.0127402446
55,1527761592.01,317-1,-314.36,-51.53,103.62,194.01741386221047,22.91354184756255,18.733101718615636,20.54301827872428,13.956591688268992,0.0132420649
56,1525277204.01,733-1,-327.59,-37.95272727272727,-51.442727272727275,192.71632827879395,2.3935690354098296,2.5519229502086533,3.103281520962462,1.303083597246379,0.0134707348
57,1525941326.51,145-2,-271.18918918918916,4.011891891891892,199.88,195.93358775220366,30.388794020909888,25.853639383918825,33.60633273655431,18.8241746408677,0.0136348381
58,1525281567.01,473-2,-314.81,-52.83,-100.1,193.15075525203076,1.9732967338948273,1.2653458025377877,2.002498439450078,1.1856414171774985,0.0137513751
59,1527701241.01,52-2,-323.18,7.39,91.3,195.03596917557115,39.53008474567187,20.833576265250286,22.675757980715883,20.243370793397812,0.0138281985
60,1527185310.01,339-2,-302.278,-3.251333333333333,-6.174,196.35739738613628,42.757479454866605,93.02411245597702,123.14923625693628,21.5979793954266,0.0138699215
61,1525280737.51,473-1,-332.48117647058825,-14.198823529411765,-40.43058823529412,196.56307937941654,46.575684123339414,49.19339265560813,33.31031291826605,26.880602769903838,0.0142022399
62,1526565821.01,298-1,-255.235,-23.24,218.27,196.64368125642486,45.103323325449125,32.49111263099496,45.40591481294039,28.706926375382263,0.0145602796
63,1525795515.01,78-1,-283.32625,-23.6525,183.03125,198.25206608239495,50.49116072083812,33.05827042889573,46.033713443926075,26.97719643319292,0.0147606504
64,1530261564.01,527-1,-309.83,-17.35333333333333,137.94666666666666,198.33850117593434,35.91649249764422,32.65682913096261,48.78029474650147,26.11861950060268,0.0150365504
65,1526487701.01,161-2,-323.95,-43.44,-16.17,191.21517962303548,45.340572338690215,34.60558336453816,36.49083583586433,25.737555214063015,0.0157994523
66,1526566750.01,298-2,-233.24,28.46,239.98,195.35298507212346,31.721954542556173,30.643896619065917,31.136467365454283,20.229629014823473,0.0158300714
67,1525941685.01,145-2,-236.2642857142857,-10.31857142857143,235.75285714285715,193.356987617269,19.26737090608506,16.129828560395648,17.739715100213274,9.866132863008968,0.0159123055
68,1525281885.01,473-2,-6.721141374837873,5.411154345006485,-333.1621271076524,192.42667607758102,2.933558547742878,2.0157177686225265,6.849004596136825,3.956345984903328,0.0161429186
69,1525281706.01,473-2,-329.65,-12.55,-68.06333333333333,196.51359187341615,37.2527515762259,43.488475484891374,25.10005289945731,22.47587319049226,0.0162845232
70,1525795362.51,78-1,-281.66967741935485,-31.368387096774192,178.79806451612905,195.2392004560071,34.93020575504112,22.837273592539,32.63801261139603,15.731018017908188,0.0163803145
71,1527181789.01,921-1,-231.58673684210527,103.5098947368421,23.18821052631579,203.08682796287582,102.05447850037417,158.45849068609513,167.00072470046925,39.00889182366981,0.0165016502
72,1528368043.01,863-1,-292.93220338983053,15.271186440677965,171.36055469953774,198.262461676968,54.47772783835725,31.18947195022393,39.360833821676174,31.479065660256538,0.0166603199
73,1527181836.51,921-1,-330.136,-14.217263157894736,-28.783368421052632,195.65408408553648,29.526295663001292,30.399279023379314,59.576692874956784,13.217792830741876,0.0169247694
74,1530256127.01,481-1,-337.1329411764706,22.621176470588235,-31.314117647058822,195.9504208959712,3.387516467866834,3.333787604570394,5.273700630401808,1.9672818178161804,0.0172691688
75,1530256408.01,481-1,-335.45166666666665,46.6025,-33.678333333333335,196.52437375391003,8.69632090152049,3.9567866276394663,4.521046769155266,5.166475111535548,0.0173267327
76,1528367737.01,863-1,-61.1264406779661,82.11559322033898,161.63728813559322,211.76424474747884,154.29524398969562,195.3501936616167,222.84004288118814,67.577472696315,0.0176803395
77,1526487581.01,161-2,-329.75083333333333,-48.56666666666667,-19.175833333333333,194.85210149236025,42.53318801405426,35.08243466782518,34.35925274661185,24.36136945635022,0.0180316045
78,1525940536.01,145-1,-324.94,-64.476,25.376,192.15864940011045,7.486013625421747,11.632773701916514,15.359512492263555,3.6302608802606766,0.01839711
79,1526487700.01,161-2,-276.98,92.415,-35.125,198.68629579811576,73.91596309323177,165.18081842332663,36.65254936563076,26.802783350932266,0.0185643564
80,1526565509.51,298-1,-262.2294117647059,-46.311764705882354,199.67411764705884,193.0896928450208,14.668744872161671,28.69438113377809,14.750741978874714,7.832256539836062,0.0189363199
81,1528363407.01,806-1,-87.78087591240876,2.9127007299270073,251.40043795620437,199.61449009309447,139.19476775904846,50.0306414067206,169.49080917255841,25.714425819714357,0.0190403656
82,1525796137.01,78-2,-275.93333333333334,-7.513333333333334,196.71333333333334,196.8401118976824,29.290423159949206,22.586348876158713,21.322706728326555,12.601997782410518,0.0196208645
83,1525798142.01,929-1,-282.3421052631579,-14.976842105263158,188.62315789473683,196.72806969145566,18.663440642617303,12.606660333511924,16.138058662556716,7.787907790574913,0.0197302339
84,1525941538.01,145-2,-233.605,-4.32,245.01,197.43418443945376,39.15353081140959,31.042029572822717,36.280709750499646,22.300847847733092,0.0198019802
85,1525797986.01,929-1,-312.75925,-19.431,77.7565,194.89244980723524,29.642567187028583,25.341906775142203,91.5321812683938,7.996223575395734,0.0199497562
86,1530257152.01,481-2,-329.9655172413793,-34.56551724137931,-48.632413793103446,194.47648791237677,26.838884244526202,23.35495629097073,23.673542289197602,16.330262960152105,0.0201113861
87,1527700758.01,52-1,-15.609426751592357,3.2671337579617834,265.5510828025478,197.91578654510096,79.91261987692673,61.15309057348881,195.53289980582522,23.227659241964062,0.0201786483
88,1528363340.01,806-1,-332.40166666666664,28.99,58.8225,199.55192309256427,76.44986590715658,46.26409586997962,53.840282259196904,45.505271258191726,0.0204268
89,1531322130.01,181-2,-305.6257142857143,-1.1228571428571428,93.46571428571428,196.71294014845571,54.79775721613396,54.040823646648555,96.03733036944442,20.02172955417581,0.0206270627
90,1530257358.01,481-2,-327.13,-28.45888888888889,-42.077777777777776,196.53767725650084,36.54734813301167,38.36406708379439,75.59317690811608,27.295589321305798,0.021039604
91,1527185303.51,339-2,-237.85111111111112,238.36222222222221,23.74222222222222,203.5313282644111,64.77089580366996,60.86086058064971,69.87325188078093,28.635485110560268,0.0213383407
92,1530257282.01,481-2,-330.4358823529412,-16.826470588235296,-68.34823529411764,195.19835505691117,7.075309645124699,11.291480620453475,6.771212625167287,4.423314649427407,0.0216584158
93,1525281568.01,473-2,-314.51,-53.07,-101.39,193.2397365778231,3.348118874831057,2.5387201499968444,2.3532743146518222,1.941015370073346,0.0217604178
94,1525280758.01,473-1,-331.6,-41.435,-50.31,197.03920664119397,45.26477659284313,39.74375139565968,25.97487054828185,26.053330808341716,0.0217946323
95,1527183097.01,921-2,-337.295,26.78,-43.22,198.30891798795858,44.77675708445175,30.572072222863792,25.10760044289378,25.45436530561665,0.0219578409
96,1527700392.01,52-1,-325.7578947368421,-29.694736842105264,72.25368421052632,194.59126230352967,32.3290372297018,23.74392938890875,28.536695897429716,18.677830090062027,0.022203217
97,1530256038.01,481-1,-334.7953125,23.75125,-19.0421875,197.0346926780816,26.814274007090926,29.133839833387675,50.98829309473786,15.429513318763213,0.0223751189
98,1527701240.01,52-2,-321.98,19.93,102.24,197.16328903189904,50.60394846254587,32.94730793251552,23.85167499359322,26.560888378538593,0.0226394591
99,1527699190.51,915-2,-333.26666666666665,-0.38,44.31333333333333,196.4162161880287,49.56203744354699,30.749887804673364,38.27795478107759,26.830642029419604,0.0228987656
100,1530259683.51,290-2,-331.68666666666667,64.90666666666667,31.286666666666665,198.3997433324579,32.95029320388853,26.157815063358946,46.75871921066941,18.944939548694727,0.0230613123
101,1526565482.01,298-1,-264.576,-31.048,208.444,196.89230854851894,41.39435014588345,26.24693688794942,36.5160630955748,24.828830710180057,0.0236273627
102,1525281613.01,473-2,-324.02,-13.0,-81.48,194.87126036724896,41.4260739148667,40.96730403626775,25.72604905538353,25.3561014921429,0.0238168147
103,1526488288.01,161-3,-333.8027272727273,-29.203636363636363,-14.888181818181819,196.9690452053819,57.14436416829174,41.73364007667656,47.4965381165601,33.52338967232923,0.0239540083
104,1528363328.01,806-1,-337.21166666666664,25.748333333333335,13.385,199.71495303373666,69.54329728465723,43.82860554351331,58.73016069278206,41.23956138977881,0.0247524752
105,1528364679.51,988-1,-310.2885714285714,-66.91714285714286,86.01714285714286,192.30434146193176,47.335394618334675,31.193616432251762,46.204325621336004,29.220382117338033,0.0248655002
106,1526486934.51,161-1,-335.33037037037036,-10.434074074074074,-31.401481481481483,197.08403330935622,47.62357535394058,40.12867850998178,37.90966257201098,27.871669977882977,0.0248768595
107,1525280698.01,473-1,-315.05,-78.98,-77.52,192.8885418555423,9.888756241307604,7.519281880605353,8.098740642840715,5.934117809420464,0.0248837384
108,1526486921.01,161-1,-331.9548148148148,-10.566666666666666,-25.24,195.12487139811353,52.01202313784409,39.75742651333158,41.65287096058629,30.2348032456259,0.0249371952
109,1527181989.01,921-1,-331.35076923076923,-14.963076923076922,-42.066153846153846,195.27200878634847,27.23256039306855,35.11938132112665,36.192565224294185,15.035514195010121,0.0250471476
110,1527095348.51,491-2,-322.70952380952383,6.876190476190477,93.66285714285715,196.8060398980295,58.652019855300594,36.180814499793655,40.39984266151078,32.37723273131658,0.0251720087
111,1527181786.01,921-1,-204.92,26.47,215.51,196.28574146676266,108.49881842674603,105.09771215397605,88.15957066592372,37.16083552401901,0.0257838284
112,1527698354.51,915-1,-321.6257777777778,23.589777777777776,104.39377777777777,196.67846345709196,17.529542110884762,26.877750938390935,19.22636052563583,9.124631556748454,0.0261276128
113,1525940671.51,145-1,-312.23636363636365,-63.769090909090906,95.22545454545454,194.83638557385464,48.30635705816996,41.801689277423726,47.28420923495712,31.93201787559281,0.026136154
114,1527700963.01,52-2,-303.352,5.902666666666667,125.1,195.41502614323178,63.942026576162434,31.524041506267668,64.76224723298805,28.417639312700807,0.0261805027
115,1527699200.01,915-2,-332.083,0.738,44.339,194.89692012432312,21.954318732313233,31.54896759008137,26.303955577061046,12.388295257485316,0.0261886257
116,1525940848.01,145-1,-317.774,-87.628,54.514,192.9396999726538,5.37949105399386,3.229801232274196,6.639412925854207,3.513143102970187,0.0262208424
117,1526566812.01,298-2,-215.91555555555556,30.14666666666667,258.12444444444446,197.34671345703154,48.044950968652756,29.229981563836514,45.75691887235588,29.301912823494867,0.0263568023
118,1525795635.01,78-1,-279.66,-25.53,196.99,199.81061272800028,46.246560953221135,17.884325539421386,36.507121223125765,23.700050096875426,0.0264211814
119,1530803367.51,896-2,0.8928877679697352,-3.3096343001261035,-267.4411601513241,193.50428682204642,19.887160936072842,23.519545476319216,200.65152700494266,11.754452976324798,0.0274297932
120,1527185486.01,339-2,-71.12224448897796,165.82164328657313,-131.2745490981964,225.41754661915135,242.48368142555023,172.78928939481204,198.63883191520327,92.12463866024211,0.0277309889
121,1525798639.01,929-1,-137.72333333333333,127.46066666666667,80.53733333333334,204.3523422247771,184.11943620619977,130.3229697823408,207.14912649157418,58.35341944205963,0.0279072025
122,1526570738.01,969-2,-324.23,41.46,95.59,197.58055323190885,22.72833253892595,21.893569832258965,21.13721599454384,10.164233922902623,0.0280216701
123,1527699189.01,915-2,-333.7733333333333,-5.8,37.84,196.44521531740384,46.49116714196602,30.68637048158894,42.000012698410785,25.593350720861483,0.0281278128
124,1525943715.51,314-2,-319.29185185185185,36.06148148148148,85.50518518518518,196.43553594968617,46.215621940913664,49.49566308750574,54.271058133149005,27.86363564699033,0.0282265069
125,1528363270.01,806-1,-337.6,14.424,-10.822666666666667,198.73969059162755,64.34482108142036,35.788958595261455,58.45818351228125,39.348921278306555,0.0289656625
126,1525940543.01,145-1,-299.258125,-34.049375,135.35875,194.54011656747028,36.39706714124609,33.567014122637964,58.87306301219198,21.731192157398798,0.0291205591
127,1526567000.01,298-2,-247.1325,26.9125,223.21,193.1113320922385,11.598165533824732,7.840748927876726,11.445999301065854,4.916138480666881,0.0291892397
128,1527701247.01,52-2,-312.66,10.3,104.82,193.29513711557513,70.46108429480773,38.44125388173493,36.15311328226104,38.77331514677341,0.0294260195
129,1527183099.01,921-2,-334.625,39.005,-44.685,197.9276563986681,34.68838962823152,36.52102100160946,27.205620283316453,20.356600056593027,0.0294672324
130,1525276775.51,733-1,-281.39454545454544,24.038585858585858,180.8052525252525,195.2450604067272,30.516650373950178,26.678783724722237,38.97642971618959,20.42521193026066,0.0297029703
131,1528365390.01,988-2,-39.38933333333333,126.45333333333333,117.55733333333333,222.1470351108538,180.73316727399228,181.52026100563978,270.5988741899879,85.92944723765143,0.0301043618
132,1528367835.01,863-1,-284.29625,-5.08375,178.8825,196.34326767967087,54.418732858616735,33.51655167133841,44.23936249258117,32.85824965214131,0.0303568093
133,1526569877.51,969-1,-333.0969230769231,-19.74,60.253846153846155,195.9378536059025,6.857549892822115,6.823382874070143,12.868035256438649,4.396862075024606,0.0305586114
134,1530259752.01,290-2,-320.11333333333334,60.76133333333333,93.48533333333333,197.21450122628002,27.203333946003305,18.121133592208466,37.12168588125635,14.94134416071244,0.0309405941
135,1527181995.51,921-1,-327.35076923076923,-25.838461538461537,-73.24153846153847,194.74353376886657,11.221135594210965,14.90069892328433,18.47306057111017,5.9031633270394455,0.0318975196
136,1528364601.01,988-1,-309.76,-64.05166666666666,97.91333333333333,194.01442008080554,99.80112257217688,44.58918774645814,51.7634763987978,61.49261762952496,0.0322121253
137,1525943185.01,314-1,-307.7362962962963,47.614074074074075,117.42962962962963,197.2753950754038,45.309945940128856,45.00358777954874,63.23611728666189,26.34908069361994,0.0322858373
138,1530802919.51,896-2,-299.91333333333336,-38.446666666666665,136.03333333333333,192.12137256318596,20.261930367618533,13.129375038016427,23.78947012627411,10.773753291822672,0.0323766554
139,1527701366.01,52-2,-325.6766809728183,14.0758226037196,81.76108726752504,194.4031783984247,13.266333625692472,17.54890902632726,11.664056620387225,7.969262222374293,0.0326130586
140,1525941408.01,145-2,-263.3,-29.3928,205.5288,193.64881094545956,6.343153789716897,2.2199342692971813,8.94478454519734,4.415927921718294,0.032760629
141,1526565823.01,298-1,-253.225,-26.775,220.285,196.35540903936788,43.95320665207487,30.863803637918643,47.91277256640447,30.97867558470651,0.0333832725
142,1528364498.01,988-1,-314.3014893617021,-65.88936170212766,82.43340425531915,192.4274923629304,16.187700805124962,18.330885853889924,27.044109578226788,7.450453739799219,0.0336768371
143,1525280702.01,473-1,-320.7568,-62.3864,-81.3632,194.4346001125116,3.402124888948088,2.958427798679562,2.7502883048873366,1.862582191834858,0.0337533753
144,1530256493.01,481-1,-177.87459459459458,11.804324324324325,-54.34054054054054,204.8385106138423,184.73348941467606,107.68844743532112,252.04070827295922,77.68085130579345,0.0346534653
145,1526487569.01,161-2,-329.32416666666666,-49.4225,-20.74416666666667,195.32862037417237,46.44104595404323,42.0167108868603,38.00794280110695,27.290287373803263,0.0346909691
146,1527700640.51,52-1,-319.6186666666667,-39.458666666666666,89.74133333333333,195.1928477619173,35.8300979376588,31.701571331542677,41.12659834651489,21.95468475275631,0.035109894
147,1525940538.51,145-1,-326.564,-63.876,15.012,192.34497321139926,3.9219770524570885,2.3040451384467295,5.852508521992942,2.21553913064673,0.035159766
148,1525940410.01,145-1,-324.3016666666667,-62.075,48.733333333333334,194.35186265417104,72.38273733348909,25.742430117091345,34.91702863774183,41.6453563446928,0.0354906814
149,1525280522.01,473-1,-332.94,-42.54,-46.09,197.1612213036847,32.43511060563845,34.1366137746555,25.638679763201537,18.619241321085234,0.0361157112
150,1530802247.01,896-1,-4.2,-21.57,350.01,204.36568089832858,36.05107487995329,32.75003969463243,23.888698164613324,14.569664979994286,0.0364006989
151,1525795416.01,78-1,-266.14,-33.6825,202.9525,195.68701619975377,38.71292290695703,23.666573341952144,27.598464517976364,19.104755712578314,0.0366286629
152,1525940480.01,145-1,-321.54,-67.08,51.87,192.84159988167764,25.571632720653565,23.97235073996707,22.0928291533701,15.612196783549559,0.0368005551
153,1530802740.01,896-2,71.67,54.53,317.37,197.2898457541325,68.618518637464,50.8414112707348,63.52033611372033,33.62618169884849,0.0371287129
154,1525798563.01,929-1,-240.69,0.57,235.125,195.60528119167466,31.18723937766856,26.487640514020875,25.50861374124435,15.878884404323397,0.03721526
155,1530802409.51,896-1,-299.34,-25.666666666666668,151.34,194.4001148053156,8.194982204576979,10.624290826006018,8.626184942758107,3.9681828071774516,0.0372230403
156,1530259594.51,290-2,-332.9533333333333,41.555238095238096,35.798095238095236,198.75422706464795,37.02707777949663,47.09511445888725,49.60279558356784,21.648147802972158,0.0378567268
157,1525941301.01,145-2,-15.78,237.72,233.97,199.65180806395867,72.7277911117889,66.00985986956798,73.21180983966998,48.04801976625971,0.0379972208
158,1528367843.01,863-1,-300.17375,-6.53875,151.4975,196.94638285051704,96.79831383313194,37.02027820583607,65.14900224677277,62.50253820524143,0.038227761
159,1525280448.01,473-1,-329.315,-29.01,-58.205,195.48108701382807,37.723809126332945,35.006712213517005,27.282099900850742,21.84852290717881,0.039244309
160,1530259066.51,290-1,-10.802666666666667,62.85777777777778,-306.7231111111111,192.94030785088808,82.98894808346475,75.94678396786642,38.54064808439827,14.252936504357715,0.0393789379
161,1525280450.01,473-1,-329.42,-44.925,-55.795,196.17172510405618,32.54172091331371,36.195156789272275,22.71195665282937,19.00633937309518,0.0398225942
162,1525280587.01,473-1,-332.88,-17.98,-52.85,196.72672816593538,48.206489189734626,37.355047851662555,29.03906851123156,28.188728689427055,0.0399513636
163,1527095718.51,491-1,-2.8600747663551402,8.677993769470405,338.87555140186913,195.73590660724113,3.4074168316797295,2.4151134645583205,3.978785067700448,2.29241710506138,0.0400407688
164,1525940416.01,145-1,-326.5283333333333,-61.53666666666667,26.65,192.58924979614588,6.934877832777998,8.083439174564782,8.832940242825895,3.527711984636627,0.0402947271
165,1526566836.01,298-2,-239.395,14.66,235.715,194.3859354678664,12.206923240522153,11.898083879347958,7.185664548251607,4.863958499256444,0.0408152517
166,1525943702.01,314-2,-317.37555555555554,28.398518518518518,98.5962962962963,196.934984287834,42.773465237166135,46.72172622569632,55.34641733850985,25.69370606689235,0.0417338245
167,1525796138.51,78-2,-274.0133333333333,-11.12,191.06666666666666,193.71601528702317,24.287441656589138,20.591558140817487,16.246709068471542,11.741610678174114,0.0418351694
168,1526566816.51,298-2,-233.07333333333332,31.56888888888889,241.98,195.55055704175214,23.01683345341464,15.400892069721445,24.903940785880998,13.431320910513932,0.0419195145
169,1526569601.01,969-1,-328.06,9.51,69.53,193.76151158784324,4.99563809738055,7.66745720561908,4.788433982002884,2.847799242814462,0.0426504189
170,1530257038.51,481-2,-327.6955844155844,-31.481038961038962,-42.24181818181818,194.5870637891812,19.217005624652742,30.77365678900192,49.97090547605368,11.267202137213765,0.0427660567
171,1525280582.51,473-1,-330.7,-35.306666666666665,-59.24,196.92685488292304,44.31068343714266,37.866070417840945,26.91138049227502,25.16192987052129,0.0428949145
172,1525280320.01,473-1,-327.24,-43.0,-54.97,194.29541292598412,16.43783440724477,32.68485887991564,15.06615743977208,9.488370913281107,0.0430795292
173,1530802948.01,896-1,-10.09720478424635,0.2595211348267583,340.5881407079451,196.84922587354362,9.773173691972302,7.089302265543948,8.524269211927544,4.895086031622437,0.0433879595
174,1525940908.01,145-1,-269.3,-2.75,133.97666666666666,195.94254420836307,83.56041726399727,104.76205181266735,94.86324958708838,27.421553409241625,0.0442008487
175,1525276903.51,733-1,-267.8548936170213,43.80765957446808,198.83148936170213,196.48641068195536,38.13295619792588,29.91092493876812,45.63664666754553,24.56336556663452,0.0445544554
176,1525946696.01,390-2,-77.868,-323.892,8.952,195.76735857910285,63.06062619416334,51.096147956573006,18.376879386881768,31.62374606148004,0.0446356111
177,1525940491.51,145-1,-321.5,-63.68,62.36666666666667,193.6977674092611,25.378928267363854,26.10653047291679,25.06402911655578,15.322801114716544,0.0453109506
178,1530259893.01,290-2,-37.516666666666666,197.93102564102563,115.95692307692308,196.50800941089358,214.01551220837254,81.30846053983728,106.58961411266277,25.55423623403689,0.045379538
179,1528363277.51,806-1,-335.2,9.972,-48.513333333333335,195.7192830149714,3.634281221919962,5.793607051454774,8.434798291732973,1.9858472848608084,0.04546373
180,1525796083.01,78-2,-289.94,-11.89,153.88,191.5312272338238,40.610545428496785,24.281225257387653,32.23236882390123,19.241595419957807,0.0456266825
181,1530261472.01,527-1,-112.77777777777777,75.71688888888889,143.34933333333333,208.4071678562716,126.54118501963231,236.6735009888535,178.36520266514384,64.65659555753511,0.0457751255
182,1525276724.01,733-1,-6.05,296.4,133.45,211.00886892520953,100.42802148802892,102.06458739445338,141.80926450694253,65.158963836429,0.0461486827
183,1527094809.51,491-1,-305.19391304347823,-30.198260869565217,138.91130434782607,196.2444872375936,63.705380002083274,25.81200927983679,45.98363558677084,39.39138521115828,0.0482463501
184,1530262196.01,527-2,204.28227272727273,32.16954545454546,118.32704545454546,197.22073293507788,150.2018077433858,95.33442753025145,177.8932279241411,33.53903425461104,0.0482975127
185,1530259801.01,290-2,-325.66,59.33,68.14,197.16827915746828,27.610041651544094,26.921387408527078,40.535668244152575,15.510954002983187,0.0483536726
186,1530259472.01,290-2,-150.16,-179.44,237.02,192.55042155269192,10.58746428565405,12.57721749831814,11.654166636872839,5.8970467083630504,0.0493576143
187,1530262146.01,527-2,-330.4290909090909,12.354545454545455,75.05636363636364,197.5107502459214,28.226767906479854,28.811735728735204,38.42024212519596,18.62765680109192,0.0495049505
188,1525940528.51,145-1,-323.312,-56.888,61.524,193.88456259635703,24.730358994563744,22.52064510621309,28.437043165561352,15.339069511740012,0.0510765362
189,1525943198.51,314-1,-309.04814814814813,43.06,128.44444444444446,198.18165437048293,42.37310354432456,41.914216981654185,45.74712566022964,23.664836014033384,0.0522122525
190,1525941305.01,145-2,-260.5622222222222,26.035555555555554,-8.995555555555555,203.4937892023762,114.55970551810563,137.84207897373895,166.97137473305682,38.41041497147794,0.0522789348
191,1528365229.01,988-2,-291.66,-44.695,148.215,193.08834543691225,48.73391426922324,32.11871689529331,50.12592916844536,32.14950787237125,0.0530410184
192,1527183117.01,921-2,-333.705,37.895,-42.755,197.71703714475606,46.84450848285207,40.127720780029364,32.152215709030074,26.989965222266452,0.0533586293
193,1526571098.01,969-2,-22.252,59.81466666666667,247.96466666666666,202.81305169079204,172.25077599051136,94.0214106018172,169.34818004598964,55.8246705466845,0.0541065746
194,1525280604.01,473-1,-334.73,-21.53,-46.605,197.53469072655767,34.790186834795804,40.81260957106274,27.71243358133672,20.525454754926763,0.054106674
195,1525798116.01,929-1,-262.7,-6.42,208.92,194.45968122822578,14.897315194356334,21.85460134616965,14.596355709559832,7.505045632781825,0.0543443767
196,1525281543.01,473-2,-325.96666666666664,-21.433333333333334,-76.99333333333334,193.80697179100105,5.682037975546761,5.4325152758388295,3.550580547209463,3.296785754830585,0.0544127689
197,1530257395.01,481-2,94.00214285714286,-18.75857142857143,241.7957142857143,198.99138790558234,162.73793348635144,97.28151489782798,137.2782252379811,34.89687755687571,0.0546010483
198,1525795330.51,78-1,-275.1257142857143,-23.334285714285713,191.97333333333333,195.4579595141455,28.98359808276276,25.86624322887867,24.783543951453993,14.192744592735398,0.0551913299
199,1528365419.01,988-2,335.484496124031,6.045542635658915,4.304263565891473,193.74992617800785,5.057973207042821,1.4342365200583307,3.1964826296807645,2.9256541609807774,0.0562556256
200,1528368553.01,863-2,-313.41,12.958571428571428,118.77714285714286,195.53102799856646,44.95240864355484,28.508189263824583,38.3701006046135,26.522406418062456,0.0566435954
201,1527701263.51,52-2,-325.90285714285716,10.66952380952381,81.16761904761904,194.45105432316282,11.20246960138996,20.89448149431081,9.369784215008766,6.606142853735988,0.0567017054
202,1525942920.01,314-1,-308.8155882352941,41.54176470588235,126.08411764705882,197.30495948727904,34.350911340866766,37.50905800176712,47.86398603872822,18.974764483738305,0.0574257426
203,1527183009.01,921-2,-338.02,38.83,-47.94,200.0490307425234,41.42293567578233,34.85485762415333,27.555696325805307,23.76780663650497,0.0577187764
204,1525940433.01,145-1,-321.32,-72.21333333333334,39.52,192.4725950191502,27.939296101846708,21.225326590865194,26.894043950287582,16.73765382253885,0.0583784794
205,1530261494.51,527-1,-317.0537777777778,-22.327111111111112,49.85377777777778,197.30452316470613,54.39036063653986,55.60107611357567,99.42315601707145,29.7463018219302,0.0594059406
206,1528367981.01,863-1,-289.1533333333333,17.615555555555556,175.82444444444445,198.119453193651,59.04740882451061,34.92596904282323,42.77671046287559,34.72034369427683,0.059947401
207,1525280581.01,473-1,-328.2866666666667,-40.873333333333335,-56.28666666666667,195.66874631117733,42.415458921901994,38.855852698002785,27.043751383432166,24.44307548640983,0.0601622662
208,1525280732.01,473-1,-332.03818181818184,-25.685454545454544,-52.07090909090909,196.48287994039,20.203428970072384,43.70584699050031,17.311070264978095,11.859774617027796,0.0607352402
209,1525795634.01,78-1,-275.57,-15.61,186.51,194.46861746860762,42.776221198231156,23.70185435783454,36.12132195809008,20.088806663953527,0.0607761669
210,1527761901.01,317-1,-309.61,-61.45181818181818,111.05818181818182,195.35329884022954,58.519644642554944,35.16124475978989,43.90643229293648,36.82617023338336,0.0608323544
